"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","sensors","geo_altitude","squawk","spi","position_source"
"a466f1","FDX1449 ","United States","1586510799","1586510799",-84.7684,35.6456,"10660.38","FALSE","314.27","85.49","0",NA,"10706.1","1616","FALSE","0"
"7c4a0c","FD617   ","Australia","1586510799","1586510799",115.8876,-31.72,"2133.6","FALSE","121.58","186.07","-6.18",NA,"2255.52","4322","FALSE","0"
"ad3528","FDX1542 ","United States","1586510799","1586510799",-85.8255,35.9693,"11277.6","FALSE","317.87","74.7","0",NA,"11338.56","6515","FALSE","0"
"a0105b","FDX5311 ","United States","1586510798","1586510798",113.0911,6.8994,"10980.42","FALSE","244.77","233.2","0",NA,"11734.8","3277","FALSE","0"
"a26f98","UPS1286 ","United States","1586510765","1586510790",-81.0511,35.0147,"1493.52","FALSE","123.19","176.41","-3.58",NA,"1562.1","6605","FALSE","0"
"484368","KLM504  ","Kingdom of the Netherlands","1586510761","1586510761",21.6858,-32.3271,"11277.6","FALSE","255.12","56.6","0",NA,"11742.42","3053","FALSE","0"
"3d31cc","DERCM   ","Germany","1586510501","1586510501",13.9914,48.1853,"487.68","FALSE","39.67","170.29","-0.33",NA,NA,"7000","FALSE","0"
"c1e4ce","","Canada","1586510517","1586510517",-73.7317,45.4783,NA,"TRUE","2.06","202.5",NA,NA,NA,NA,"FALSE","0"
"4245a6","SVR371  ","United Kingdom","1586510799","1586510799",37.4344,55.9526,"6850.38","FALSE","182.61","281.37","11.7",NA,"6606.54","2767","FALSE","0"
"77058f","ALK866  ","Sri Lanka","1586510799","1586510799",80.0504,8.7824,"8519.16","FALSE","256.31","8.31","4.88",NA,"8983.98",NA,"FALSE","0"
"a0851b","GTI3735 ","United States","1586510793","1586510798",-121.2418,37.9012,NA,"TRUE","0","309.38",NA,NA,NA,NA,"FALSE","0"
"78127c","OKA2860 ","China","1586510794","1586510798",113.3944,23.5268,"6888.48","FALSE","216.85","346","-0.33",NA,"7254.24","3117","FALSE","0"
"e495b2","AZU2287 ","Brazil","1586510792","1586510797",-40.2812,-20.2639,NA,"TRUE","0","171.56",NA,NA,NA,NA,"FALSE","0"
"45e350","OYXZP   ","Denmark","1586510799","1586510799",11.6691,55.9114,"518.16","FALSE","39.72","53.43","-0.33",NA,"617.22","7000","FALSE","0"
"a836fb","UAL2291 ","United States","1586510799","1586510799",-96.7578,39.4673,"11879.58","FALSE","253.91","73.4","0",NA,"11955.78","7355","FALSE","0"
"a2b371","UPS662  ","United States","1586510798","1586510799",-92.1831,39.2157,"8679.18","FALSE","205.57","273.16","-2.28",NA,"8671.56","7725","FALSE","0"
"4ca85b","AZA5PR  ","Ireland","1586510796","1586510798",14.8399,40.1764,"9753.6","FALSE","228.7","329.74","0",NA,"9883.14","1000","FALSE","0"
"a8bc29","FDX130  ","United States","1586510799","1586510799",-85.8883,38.2266,"10066.02","FALSE","276.49","49.23","0",NA,"9944.1","5405","FALSE","0"
"896486","ABY720  ","United Arab Emirates","1586510780","1586510780",56.0297,26.8784,"8648.7","FALSE","242.36","43.45","5.53",NA,"9044.94","1704","FALSE","0"
"388ffb","AIB01FX ","France","1586510639","1586510789",1.3642,43.6207,"91.44","TRUE","0","182.81",NA,NA,NA,"7776","FALSE","0"
"a4ec3a","UPS808  ","United States","1586510799","1586510799",-104.8148,39.9709,"3322.32","FALSE","116.57","20.67","-2.6",NA,"3368.04","4450","FALSE","0"
"add336","MTN8323 ","United States","1586510799","1586510799",-77.4817,38.957,"830.58","FALSE","39.95","11.89","6.5",NA,"685.8","0507","FALSE","0"
"484305","TD93    ","Kingdom of the Netherlands","1586510798","1586510798",4.7351,52.3237,NA,"TRUE","15.43","2.81",NA,NA,NA,NA,"FALSE","0"
"3c0c0c","AHO863M ","Germany","1586510772","1586510790",22.2537,52.8179,"11582.4","FALSE","214.89","249.4","0",NA,"11490.96","4507","FALSE","0"
"4783c4","BHL503  ","Norway","1586510798","1586510798",4.8036,58.9312,"746.76","FALSE","71.74","100.75","-2.6",NA,"891.54","0243","FALSE","0"
"a573ec","UPS1296 ","United States","1586510600","1586510609",-82.213,35.1793,"1706.88","FALSE","139.89","152.87","-7.8",NA,"1668.78","6776","FALSE","0"
"a5bcda","UPS490  ","United States","1586510799","1586510799",-88.261,39.9855,"10363.2","FALSE","207.11","302.11","0",NA,"10119.36","2024","FALSE","0"
"a8c397","FDX1433 ","United States","1586510798","1586510799",-83.7968,36.1328,"10668","FALSE","318.51","80.71","0",NA,"10713.72","1605","FALSE","0"
"a022ee","FDX5148 ","United States","1586510799","1586510799",120.2069,20.2509,"10675.62","FALSE","245.16","34.66","0",NA,"11338.56","2163","FALSE","0"
"a382b3","UPS1076 ","United States","1586510799","1586510799",-75.3844,40.9584,"3604.26","FALSE","179.07","110.52","-5.2",NA,"3276.6","1331","FALSE","0"
"a0c238","UPS892  ","United States","1586510799","1586510799",-96.4601,38.9451,"8542.02","FALSE","227.41","269.09","-0.65",NA,"8663.94","6764","FALSE","0"
"a1db3a","ABX901  ","United States","1586510799","1586510799",-84.0435,32.8565,"10668","FALSE","231.82","170.16","-0.33",NA,"10919.46","4012","FALSE","0"
"8963a1","UAE9369 ","United Arab Emirates","1586510798","1586510799",34.8408,41.2694,"10363.2","FALSE","246.18","289.53","0",NA,"10355.58","2357","FALSE","0"
"a0ce68","FDX1151 ","United States","1586509377","1586510799",-100.5415,33.7186,"11582.4","FALSE","207.62","284.35","-0.33",NA,"11818.62","2334","FALSE","0"
"781221","HXA2837 ","China","1586510772","1586510772",106.8896,29.3415,"6827.52","FALSE","216.74","177.82","7.48",NA,"7063.74","1543","FALSE","0"
"a98c7a","SOO7930 ","United States","1586510736","1586510738",138.3791,53.2,"10363.2","FALSE","272.19","271.08","0",NA,"10073.64",NA,"FALSE","0"
"ad8f4b","FDX1716 ","United States","1586510798","1586510799",-82.3406,35.3974,"2811.78","FALSE","161.98","152.78","0.33",NA,"2689.86","6756","FALSE","0"
"a33d8c","FDX1405 ","United States","1586510799","1586510799",-89.7831,36.4463,"9448.8","FALSE","256.41","14.29","0",NA,"9479.28",NA,"FALSE","0"
"ac1e56","FDX5124 ","United States","1586510799","1586510799",-87.5825,36.4352,"10668","FALSE","303.18","65.44","0",NA,"10698.48","1550","FALSE","0"
"a3577d","UPS856  ","United States","1586510799","1586510799",-101.8002,38.4998,"10370.82","FALSE","227.31","247.09","0.33",NA,"10507.98","1403","FALSE","0"
"ac6bf2","RAX777  ","United States","1586510799","1586510799",-85.3999,40.7741,"6393.18","FALSE","201.47","37.43","0",NA,"6118.86","6631","FALSE","0"
"c02fb8","ACA7156 ","Canada","1586510792","1586510799",133.1122,33.2957,"11269.98","FALSE","296.18","81.91","0",NA,"11361.42","7014","FALSE","0"
"43c5e7","RRR4944 ","United Kingdom","1586510798","1586510799",-1.6916,51.6056,"3947.16","FALSE","144.46","129.07","8.78",NA,"4107.18","1150","FALSE","0"
"3e5176","DIWAW   ","Germany","1586510799","1586510799",8.8422,48.3728,"4693.92","FALSE","127.43","353.28","-0.33",NA,"4922.52","3726","FALSE","0"
"ad8bed","JBU602  ","United States","1586510799","1586510799",-78.1555,41.8304,"11879.58","FALSE","265.22","72.62","0",NA,"11529.06","2622","FALSE","0"
"a8d273","FDX1704 ","United States","1586510798","1586510798",-80.4111,40.1553,"9448.8","FALSE","294.78","89.6","-0.33",NA,"9090.66","2177","FALSE","0"
"a56a25","UPS712  ","United States","1586510793","1586510798",-86.6081,35.3727,"4114.8","FALSE","181.3","190.96","-10.08",NA,"4099.56","4033","FALSE","0"
"a667e8","SOO3607 ","United States","1586510770","1586510781",-85.6745,28.3624,"11582.4","FALSE","195.8","282.9","0",NA,"12092.94","3714","FALSE","0"
"4077c3","REV1OS  ","United Kingdom","1586510799","1586510799",-2.8635,51.172,"3649.98","FALSE","126.55","270.23","0",NA,"3817.62","6316","FALSE","0"
"a7fa65","FDX1413 ","United States","1586510798","1586510798",-90.6518,35.4447,"6507.48","FALSE","217.53","315","11.7",NA,"6576.06","5712","FALSE","0"
"3ddc76","CHX62   ","Germany","1586510798","1586510799",13.8989,51.0776,"281.94","FALSE","32.59","281.84","1.3",NA,"441.96",NA,"FALSE","0"
"4242b1","SBI3046 ","United Kingdom","1586510799","1586510799",44.8446,56.0943,"11574.78","FALSE","209.4","270.84","0",NA,"11254.74","3306","FALSE","0"
"4b1e15","HBLKF   ","Switzerland","1586510799","1586510799",7.2592,46.7992,"2446.02","FALSE","91.57","49.33","-0.33",NA,"2598.42","4346","FALSE","0"
"a14c53","FDX1482 ","United States","1586510799","1586510799",-80.5405,37.9625,"10668","FALSE","309.26","71.47","0",NA,"10523.22","1507","FALSE","0"
"a080b8","UPS618  ","United States","1586510798","1586510798",-89.2458,40.4185,"2125.98","FALSE","124.63","305.59","-8.45",NA,"2080.26","0454","FALSE","0"
"4c8070","CYP1382 ","Cyprus","1586510799","1586510799",15.1487,47.1498,"11574.78","FALSE","219.17","325.71","-0.33",NA,"11681.46","5661","FALSE","0"
"3e50f3","DIVVV   ","Germany","1586510656","1586510656",10.7675,53.7881,"243.84","FALSE","70.32","67.19","0.98",NA,"396.24","4677","FALSE","0"
"a10fe8","FDX1026 ","United States","1586510799","1586510799",-108.2204,36.9935,"10370.82","FALSE","222.72","252.11","0",NA,"10485.12","2705","FALSE","0"
"4ac8b5","SAS391  ","Sweden","1586510727","1586510730",16.9206,67.8554,"10980.42","FALSE","215.33","21.29","-13.66",NA,"10363.2","0232","FALSE","0"
"4ca82e","AZA1724 ","Ireland","1586510799","1586510799",14.7457,39.4599,"9753.6","FALSE","230.88","342.49","0",NA,"9875.52","5446","FALSE","0"
"780aba","CPA539  ","China","1586510798","1586510799",120.5358,24.3571,"12192","FALSE","213.72","227.44","0",NA,"12801.6","3737","FALSE","0"
"7811b2","CQH8730 ","China","1586510651","1586510767",108.1934,27.9261,"10698.48","FALSE","280.23","62.92","0.33",NA,"11148.06","6432","FALSE","0"
"780ad1","CCA609  ","China","1586510612","1586510613",113.7539,21.7752,"10972.8","FALSE","229.03","191.01","0",NA,"11628.12","3124","FALSE","0"
"a2734f","UPS560  ","United States","1586510799","1586510799",-90.4322,41.52,"11590.02","FALSE","213.76","299.4","0.33",NA,"11460.48","1662","FALSE","0"
"7811ac","CSZ8958 ","China","1586510799","1586510799",114.5659,22.8191,"3924.3","FALSE","170.02","257.77","-5.2",NA,"4122.42","7401","FALSE","0"
"473f9a","HAYCG   ","Hungary","1586510799","1586510799",18.8173,47.4712,"1173.48","FALSE","59.06","307.57","0.65",NA,"1325.88","7042","FALSE","0"
"780ae4","CCA4341 ","China","1586510616","1586510616",112.772,23.4439,"2400.3","FALSE","157.32","42.35","-3.25",NA,NA,NA,"FALSE","0"
"a83477","FDX1415 ","United States","1586510799","1586510799",-96.6347,38.7375,"10347.96","FALSE","216.78","295.29","-0.33",NA,"10462.26","2015","FALSE","0"
"780aeb","CSN465  ","China","1586510798","1586510798",32.2192,62.6294,"10363.2","FALSE","235.1","248.43","0",NA,"9806.94","5752","FALSE","0"
"a894f2","JBU472  ","United States","1586510799","1586510799",-84.9801,42.4014,"11887.2","FALSE","259.28","83.74","0",NA,"11605.26","4377","FALSE","0"
"aacb19","FDX1487 ","United States","1586510792","1586510798",-90.7905,35.4263,"8122.92","FALSE","178.84","291.25","9.75",NA,"7711.44",NA,"FALSE","0"
"a4d9a7","UPS1318 ","United States","1586510765","1586510765",-83.0503,30.6136,"5867.4","FALSE","226.27","102.74","-8.78",NA,"6057.9","2621","FALSE","0"
"e80444","LAN1230 ","Chile","1586510711","1586510753",-79.9411,25.7327,"1554.48","FALSE","127.5","329.71","-12.35",NA,"1600.2","5320","FALSE","0"
"a223c9","N237PC  ","United States","1586510799","1586510799",-96.1874,33.06,"3931.92","FALSE","128.64","76.35","0",NA,"4046.22","5156","FALSE","0"
"780aed","BSN3910 ","China","1586510799","1586510799",123.3496,36.9873,"10698.48","FALSE","235.64","179.25","0.33",NA,"10706.1","5312","FALSE","0"
"7335b2","IRM081  ","Islamic Republic of Iran","1586510753","1586510794",90.2308,24.1077,"11277.6","FALSE","285.03","102.93","0",NA,"11750.04","5506","FALSE","0"
"abaf47","FDX1401 ","United States","1586510798","1586510798",-92.2795,34.5257,"9144","FALSE","212.63","251.96","0",NA,"9334.5","1514","FALSE","0"
"485317","PH4N5   ","Kingdom of the Netherlands","1586510799","1586510799",5.0807,52.8725,"213.36","FALSE","48.37","240.71","-0.65",NA,"358.14","7000","FALSE","0"
"780c9e","CCA937  ","China","1586510797","1586510798",87.8548,55.147,"10363.2","FALSE","250","302.91","0",NA,"10172.7","1213","FALSE","0"
"a9b6a0","FDX1459 ","United States","1586510797","1586510799",-95.1212,34.5616,"9144","FALSE","202.28","262.69","0",NA,"9334.5","1153","FALSE","0"
"485316","PH4N6   ","Kingdom of the Netherlands","1586510799","1586510799",5.0787,52.7561,"213.36","FALSE","45.39","197.82","-0.33",NA,"350.52","7000","FALSE","0"
"780083","","China",NA,"1586510755",NA,NA,"8412.48","FALSE","200.2","263.95","0",NA,"8907.78",NA,"FALSE","0"
"780082","CSN3464 ","China","1586510772","1586510772",106.5409,29.7401,"2141.22","FALSE","146.6","197.35","-5.2",NA,"2186.94","2372","FALSE","0"
"841442","","Japan","1586510797","1586510799",135.7208,34.927,"11582.4","FALSE","200.93","257.28","0.33",NA,"11574.78","4743","FALSE","0"
"aa9fe3","FDX1488 ","United States","1586510789","1586510790",-87.7063,34.0146,"4411.98","FALSE","233.37","120.47","-12.35",NA,"4465.32","5676","FALSE","0"
"a7bf58","FDX1423 ","United States","1586510799","1586510799",-93.8858,37.1766,"10370.82","FALSE","205.37","302.42","0",NA,"10500.36","1542","FALSE","0"
"e494f3","POSEIDON","Brazil","1586510798","1586510798",-46.835,-23.7879,"1310.64","FALSE","82.83","157.74","0",NA,"1348.74","0003","FALSE","0"
"459c45","OYGBE   ","Denmark","1586510799","1586510799",14.115,56.3738,"975.36","FALSE","52.46","64.44","-0.65",NA,"1082.04","6255","FALSE","0"
"459c49","OYGBI   ","Denmark","1586510799","1586510799",14.2,56.363,"762","FALSE","49.33","82.21","-0.33",NA,"899.16","7235","FALSE","0"
"ac10d8","FDX169  ","United States","1586510794","1586510794",-95.9252,48.4139,"11582.4","FALSE","222.7","330.83","0",NA,"11361.42",NA,"FALSE","0"
"424398","AFL1053 ","United Kingdom","1586510799","1586510799",47.0849,44.2978,"10355.58","FALSE","225.19","354.89","7.15",NA,"10279.38","1005","FALSE","0"
"424396","AFL1622 ","United Kingdom","1586510798","1586510799",38.5375,53.6177,"10660.38","FALSE","220.95","168.59","-0.33",NA,"10393.68","2172","FALSE","0"
"491188","NJE3ND  ","Portugal","1586510799","1586510799",4.7738,52.304,NA,"TRUE","11.32","28.12",NA,NA,NA,"1000","FALSE","0"
"e481b1","PTHZS   ","Brazil","1586510798","1586510798",-46.7313,-23.5179,"883.92","FALSE","49.4","81.62","0.98",NA,"868.68","0053","FALSE","0"
"424332","AFL1501 ","United Kingdom","1586510799","1586510799",63.6043,57.1044,"8321.04","FALSE","199.38","257.94","9.1",NA,"8176.26","5106","FALSE","0"
"42431b","ABW390  ","United Kingdom","1586510799","1586510799",45.1033,61.2278,"10668","FALSE","268.32","81.62","0",NA,"10195.56",NA,"FALSE","0"
"38335a","FWWXL   ","France","1586510781","1586510799",1.3639,43.6206,"91.44","TRUE","0","123.75",NA,NA,NA,"7776","FALSE","0"
"acd4f5","FDX1874 ","United States","1586510799","1586510799",-121.0169,37.3265,"9448.8","FALSE","219.73","103.68","0",NA,"9494.52","3263","FALSE","0"
"461f35","FIN7KL  ","Finland","1586510762","1586510768",-0.4689,51.4761,NA,"TRUE","6.43","25.31",NA,NA,NA,"1404","FALSE","0"
"ae01c1","CNV6710 ","United States","1586510799","1586510799",10.7119,43.8357,"12192","FALSE","232.2","332.13","0.33",NA,"12336.78","0214","FALSE","0"
"e4957c","PTEHV   ","Brazil","1586510799","1586510799",-47.8256,-22.5775,"3048","FALSE","81.5","313.98","-0.33",NA,"3162.3","6336","FALSE","0"
"780c3a","CQN2337 ","China","1586510771","1586510771",106.9009,29.0939,"8031.48","FALSE","220.89","177.6","6.5",NA,"8343.9","1540","FALSE","0"
"750223","MAS1149 ","Malaysia","1586510798","1586510799",101.7626,3.0252,"5577.84","FALSE","184.76","152.65","-10.73",NA,"5920.74","5477","FALSE","0"
"76cc63","SIA833  ","Singapore","1586510799","1586510799",121.0556,26.8304,"11003.28","FALSE","229.26","208.41","0.33",NA,"11498.58",NA,"FALSE","0"
"781348","CCA933  ","China","1586510719","1586510795",84.8273,57.1168,"11582.4","FALSE","238.34","289.02","-0.33",NA,"11292.84","5447","TRUE","0"
"14fa3b","RSD076  ","Russian Federation","1586510601","1586510607",38.924,53.4473,"10675.62","FALSE","222.79","157.46","0",NA,NA,"1505","FALSE","0"
"a75039","UPS11A  ","United States","1586510798","1586510799",19.5337,52.2497,"10363.2","FALSE","229.49","268.84","0",NA,"10355.58","6264","FALSE","0"
"76cc6b","SIA976  ","Singapore","1586510798","1586510798",101.3106,12.7403,"7894.32","FALSE","241.11","347.18","-12.68",NA,"8389.62","2250","FALSE","0"
"a9f30b","FDX1428 ","United States","1586510742","1586510766",-75.2163,39.8765,NA,"TRUE","59.15","254.88","-4.23",NA,NA,"5643","FALSE","0"
"abc948","FDX85   ","United States","1586510799","1586510799",-93.341,43.1597,"10972.8","FALSE","208.03","339.59","0",NA,"10820.4","1343","FALSE","0"
"780c6c","CSZ9543 ","China","1586510739","1586510739",107.1391,30.2996,"9174.48","FALSE","202.26","268.4","-0.33",NA,"9441.18","5013","FALSE","0"
"424313","AFL1402 ","United Kingdom","1586510798","1586510798",47.6954,56.1001,"10668","FALSE","238.48","87.16","0",NA,"10378.44","2751","FALSE","0"
"780c80","CXA802  ","China","1586510799","1586510799",118.5794,18.3314,"11582.4","FALSE","222.77","312.94","0",NA,"12329.16","1345","FALSE","0"
"a690de","FDX1420 ","United States","1586510799","1586510799",-94.116,36.7823,"11582.4","FALSE","199.54","293.39","0",NA,"11742.42","5672","FALSE","0"
"424322","SAY9312 ","United Kingdom","1586510799","1586510799",12.0946,49.2469,"11277.6","FALSE","251.56","112.74","0",NA,"11430","6423","FALSE","0"
"a788fd","FDX1430 ","United States","1586510799","1586510799",-97.6981,38.4661,"10347.96","FALSE","219.81","293.45","0",NA,"10469.88","5634","FALSE","0"
"abb6dc","QFA7557 ","United States","1586510797","1586510799",151.1804,-33.9642,NA,"TRUE","2.57","59.06",NA,NA,NA,"1514","FALSE","0"
"47834f","SAS252  ","Norway","1586510799","1586510799",5.4574,60.2447,"2400.3","FALSE","149.03","93.96","18.53",NA,"2423.16","0264","FALSE","0"
"4ab548","DFL01   ","Sweden","1586510799","1586510799",14.9492,56.4915,"2689.86","FALSE","157.31","128.89","-12.68",NA,"2727.96","0223","FALSE","0"
"aa8f5c","N78NC   ","United States","1586510765","1586510767",-85.7433,38.5334,"899.16","FALSE","77.48","112.65","0",NA,"861.06","0126","FALSE","0"
"76cd04","SIA917  ","Singapore","1586510619","1586510769",103.9669,1.3238,"30.48","FALSE","58.09","22.93","-0.98",NA,"15.24","2762","TRUE","0"
"ad8cec","AAL782  ","United States","1586510794","1586510794",-82.7532,37.8876,"10050.78","FALSE","306.69","88.65","0",NA,"9837.42","1103","FALSE","0"
"468985","SXBLE   ","Greece","1586510799","1586510799",25.3719,36.5398,"1036.32","FALSE","85.47","325.54","0.98",NA,"1120.14","7000","FALSE","0"
"a5ce0f","UPS608  ","United States","1586510646","1586510648",-87.9101,41.9674,"190.5","TRUE","11.32","90",NA,NA,NA,"2222","FALSE","0"
"a237a9","KFS133  ","United States","1586510799","1586510799",-118.1176,38.3274,"10965.18","FALSE","260.76","253.5","0",NA,NA,NA,"FALSE","0"
"48fd83","SPSMMD  ","Poland","1586510799","1586510799",18.6107,50.6369,"3025.14","FALSE","42.42","337.17","3.25",NA,"3116.58","7000","FALSE","0"
"750263","MAS6052 ","Malaysia","1586510612","1586510623",105.641,20.465,"3931.92","FALSE","166.72","358.76","-3.25",NA,"4160.52","7552","FALSE","0"
"3a4578"," F ORLY ","France","1586510792","1586510794",2.3862,48.7363,NA,"TRUE","0","157.5",NA,NA,NA,"2000","FALSE","0"
"750262","MAS613  ","Malaysia","1586510797","1586510798",102.8715,1.7474,"6675.12","FALSE","214.25","117.92","-5.53",NA,"7124.7","2126","FALSE","0"
"780d25","CES2341 ","China","1586510600","1586510798",113.0048,22.2077,"1318.26","FALSE","114.07","162.95","-2.6",NA,"1386.84","4006","FALSE","0"
"780d1a","CES2325 ","China","1586510799","1586510799",113.4062,22.9548,"3253.74","FALSE","164.8","135.63","-2.93",NA,"3436.62","0663","FALSE","0"
"75025f","MAS723  ","Malaysia","1586510618","1586510618",105.7144,-2.3186,"12496.8","FALSE","228.49","152.51","0.33",NA,"13304.52","2172","FALSE","0"
"a0cab1","FDX1461 ","United States","1586510799","1586510799",-82.1574,27.2082,"11277.6","FALSE","262.42","140.57","0",NA,"11780.52","1535","FALSE","0"
"a4c7a2","N407LF  ","United States","1586510745","1586510752",-114.7584,35.8863,"990.6","FALSE","68.77","141.07","-0.65",NA,"1013.46","1200","FALSE","0"
"a2d739","UPS996  ","United States","1586510799","1586510799",-118.1025,34.9247,"7559.04","FALSE","259.31","346.93","6.83",NA,"7475.22","7277","FALSE","0"
"3cc249","DCAWN   ","Germany","1586510799","1586510799",10.0495,52.1814,"7254.24","FALSE","198.55","116.96","10.08",NA,"7437.12","7637","FALSE","0"
"ae046d","RG01    ","United States","1586510799","1586510799",52.7396,25.654,"3093.72","FALSE","152.74","305.4","0.33",NA,"3238.5","4410","FALSE","0"
"49c1dc","OKXUA64 ","Czech Republic","1586510798","1586510799",18.4771,49.6066,"1043.94","FALSE","62.64","160.82","0",NA,"1120.14","7000","FALSE","0"
"4243eb","VAS9502 ","United Kingdom","1586510611","1586510611",82.0852,55.1984,"4191","FALSE","141.89","309.11","15.28",NA,NA,"5202","FALSE","0"
"a104c3","FDX1492 ","United States","1586510798","1586510798",-81.4197,35.3641,"3749.04","FALSE","201.73","108.9","-5.85",NA,"3665.22","5636","FALSE","0"
"780bd9","CSN344  ","China","1586510651","1586510681",113.4936,23.3267,"3048","FALSE","140.63","283.32","-5.2",NA,"3436.62","1501","FALSE","0"
"a0e4b2","FDX1400 ","United States","1586510770","1586510791",-79.9154,26.113,"906.78","FALSE","117.15","190.37","-5.85",NA,"899.16","1526","FALSE","0"
"7812be","CXA830  ","China","1586510502","1586510502",-124.8895,41.3427,"10965.18","FALSE","231.17","325.43","0",NA,"11163.3","1016","FALSE","0"
"c87ee8","TXLU01  ","New Zealand",NA,"1586510799",NA,NA,NA,"TRUE","442.81","227.64","-60.8",NA,NA,"0253","FALSE","0"
"abb6b5","FDX15   ","United States","1586510799","1586510799",130.12,33.4223,"8534.4","FALSE","216.69","251.31","0",NA,"8633.46","3125","FALSE","0"
"ae0402","DUKE48  ","United States","1586510799","1586510799",16.5305,52.1276,"5791.2","FALSE","157.74","82.5","-8.45",NA,"5890.26","6424","FALSE","0"
"405f31","DHK966  ","United Kingdom","1586510799","1586510799",-72.6035,43.7747,"10980.42","FALSE","234.54","203.53","0",NA,"10462.26","5277","FALSE","0"
"a38157","SCM25   ","United States","1586510799","1586510799",-90.0265,32.9238,"11582.4","FALSE","180.8","235.32","0",NA,"11917.68","1162","FALSE","0"
"40792e","BAW982G ","United Kingdom","1586510799","1586510799",13.0963,52.5409,"563.88","FALSE","87.03","80.82","-4.23",NA,"723.9","1145","FALSE","0"
"aa1a1f","ABX3110 ","United States","1586510799","1586510799",-90.4574,38.7851,"1165.86","FALSE","108.37","297.42","13.98",NA,"1143","1711","FALSE","0"
"aa94be","FDX1495 ","United States","1586510799","1586510799",-91.4442,36.1496,"10363.2","FALSE","196.05","308.07","0",NA,"10485.12","1536","FALSE","0"
"a7c766","PDT4917 ","United States","1586510799","1586510799",-77.8997,38.4461,"9753.6","FALSE","175.16","204.83","-0.33",NA,"9517.38","2612","FALSE","0"
"a967c9","SOO098  ","United States","1586510771","1586510771",67.405,44.7278,"10058.4","FALSE","263.75","100.56","0",NA,"10035.54","4360","FALSE","0"
"47340c","WZZ1UH  ","Hungary","1586510799","1586510799",19.7884,45.4345,"11582.4","FALSE","211.11","309.86","0",NA,"11696.7","1174","FALSE","0"
"47340b","WZZ8011 ","Hungary","1586510799","1586510799",15.5169,45.0531,"10972.8","FALSE","215.97","312.2","0",NA,"11148.06","4333","FALSE","0"
"478dd3","SCQ6Y   ","Norway","1586510799","1586510799",16.7754,59.6766,"525.78","FALSE","53.53","19.65","-1.95",NA,"601.98","0210","FALSE","0"
"a08321","FDX104  ","United States","1586510799","1586510799",-86.3348,31.5619,"11887.2","FALSE","267.06","138.2","0.33",NA,"12268.2","5673","FALSE","0"
"a63d2f","N5006W  ","United States","1586510798","1586510798",-85.6452,38.2388,"487.68","FALSE","40.8","336.99","0",NA,"495.3","1200","FALSE","0"
"a046b6","FDX1407 ","United States","1586510799","1586510799",-90.4369,36.7284,"10972.8","FALSE","216.94","344.32","0",NA,"11041.38","1641","FALSE","0"
"8880e1","HVN6775 ","Viet Nam","1586510716","1586510798",113.9312,22.3125,"-22.86","TRUE","0.9","255.94",NA,NA,NA,"5140","FALSE","0"
"3b77f1","CTM1311 ","France","1586510796","1586510799",-0.692,44.845,"53.34","FALSE","53.48","226.17","-1.3",NA,"152.4","1230","FALSE","0"
"780d2f","CHH7022 ","China","1586510798","1586510798",114.1085,24.1608,"11003.28","FALSE","210.88","199.67","0.33",NA,"11582.4","7752","FALSE","0"
"78142a","GCR6542 ","China","1586510799","1586510799",111.287,21.1389,"7802.88","FALSE","213.43","229.4","0",NA,"8275.32",NA,"FALSE","0"
"780d59","CDG8879 ","China","1586510772","1586510772",106.5733,29.5076,"1188.72","FALSE","90.34","13.17","0.33",NA,"1165.86","1074","FALSE","0"
"c2b3b9","CFC4161 ","Canada","1586510798","1586510799",25.9899,38.0694,"11277.6","FALSE","244.42","160.19","0",NA,"11346.18","5521","FALSE","0"
"424484","VAS8704 ","United Kingdom","1586510799","1586510799",44.9902,58.8364,"10972.8","FALSE","208.93","252.81","0",NA,"10591.8","5331","FALSE","0"
"a45f83","FDX1466 ","United States","1586510799","1586510799",-93.4397,35.7022,"9753.6","FALSE","203.24","280.06","0",NA,"9913.62","1527","FALSE","0"
"780d87","CCA1496 ","China","1586510629","1586510733",106.6999,29.8565,"9486.9","FALSE","235.11","359.37","0",NA,"9776.46","3530","FALSE","0"
"407901","FLJ612  ","United Kingdom","1586510799","1586510799",0.2538,51.8983,"289.56","FALSE","83.2","40.49","13.98",NA,"449.58","2242","FALSE","0"
"a260bc","UPS203  ","United States","1586510799","1586510799",-82.8891,39.1547,"11285.22","FALSE","290.44","77.42","0",NA,"11087.1","1544","FALSE","0"
"42441f","AZG571  ","United Kingdom","1586510771","1586510772",105.3861,28.1192,"12527.28","FALSE","246.81","155.63","0",NA,"12954","1320","FALSE","0"
"a32c47","UPS858  ","United States","1586510799","1586510799",-96.6676,37.3069,"9753.6","FALSE","215.83","260.67","0",NA,"9867.9","3106","FALSE","0"
"894090","DHX132  ","Bahrain","1586510772","1586510778",55.3528,25.2675,NA,"TRUE","0","30.94",NA,NA,NA,"2000","FALSE","0"
"a57f11","UPS1216 ","United States","1586510799","1586510799",-76.632,39.3904,"2270.76","FALSE","151.72","125.2","-7.48",NA,"2049.78","6616","FALSE","0"
"a8e75f","FDX1729 ","United States","1586510491","1586510491",-80.9765,35.0197,"1287.78","FALSE","127.15","174.43","-6.83",NA,"1821.18","4056","FALSE","0"
